ID,observed_on,time_observed_at,user_id,user_login,updated_at,url,image_url,description,num_identification_agreements,place_guess,latitude,longitude,species_guess,scientific_name,taxon_id
9610291,1/23/18,2018-01-23 20:48:41 UTC,5179,leptonia,2020-06-14 05:02:40 UTC,https://www.inaturalist.org/observations/9610291,https://static.inaturalist.org/photos/13113366/medium.jpg?1516892462,,2,"Santa Cruz, CA  95060, Santa Cruz, CA, US",37.04789717,-122.1379472,Suillus pseudobrevipes,Suillus pseudobrevipes,335944
9615111,1/25/18,2018-01-26 00:12:06 UTC,428523,hectorborjas,2018-02-27 16:23:14 UTC,https://www.inaturalist.org/observations/9615111,https://static.inaturalist.org/photos/13121948/medium.jpg?1516925773,,2,"University of California Santa Cruz, Santa Cruz, CA, US",36.99591856,-122.0590804,Suillus caerulescens,Suillus caerulescens,63505
9615185,1/25/18,2018-01-26 00:25:11 UTC,246353,yessicuhhh,2018-02-27 16:20:12 UTC,https://www.inaturalist.org/observations/9615185,https://static.inaturalist.org/photos/13122101/medium.jpg?1516926387,,2,"1035 Mystery Spot Rd, Santa Cruz, CA, US",37.02412611,-122.0042145,Suillus caerulescens,Suillus caerulescens,63505
9615508,1/25/18,2018-01-25 23:48:28 UTC,276815,edwardrice,2018-01-26 23:38:04 UTC,https://www.inaturalist.org/observations/9615508,https://static.inaturalist.org/photos/13122583/medium.jpeg?1516928502,,1,"Red Hill Rd, Santa Cruz, CA 95064, USA",37.00500488,-122.0635223,Suillus pungens,Suillus pungens,118158
9626714,1/26/18,2018-01-26 18:07:50 UTC,753466,quinnacious,2019-11-10 19:15:28 UTC,https://www.inaturalist.org/observations/9626714,https://static.inaturalist.org/photos/13141174/medium.jpg?1517017693,,1,"Calaveras County, US-CA, US",38.15546383,-120.3985133,Poor Man's Slippery Jack,Suillus fuscotomentosus,118162
9627884,1/26/18,2018-01-26 18:56:10 UTC,748479,mbwaterdog,2018-02-27 16:22:59 UTC,https://www.inaturalist.org/observations/9627884,https://static.inaturalist.org/photos/13143209/medium.jpeg?1517025372,,1,"California, US",36.94702203,-122.0224264,Suillus caerulescens,Suillus caerulescens,63505
9628851,1/25/18,2018-01-25 19:25:43 UTC,132236,flygrl67,2018-05-14 16:47:25 UTC,https://www.inaturalist.org/observations/9628851,https://static.inaturalist.org/photos/13144953/medium.jpeg?1517034526,,1,"San Luis Obispo County, US-CA, US",35.5970595,-121.1632782,Suillus pungens,Suillus pungens,118158
9628853,1/25/18,2018-01-25 19:28:47 UTC,132236,flygrl67,2018-01-27 07:03:14 UTC,https://www.inaturalist.org/observations/9628853,https://static.inaturalist.org/photos/13144958/medium.jpeg?1517034547,,1,"San Luis Obispo County, US-CA, US",35.47845896,-121.1193082,Suillus pungens,Suillus pungens,118158
9630861,10/28/17,2017-10-28 15:14:00 UTC,20270,lorri-gong,2018-02-18 16:46:45 UTC,https://www.inaturalist.org/observations/9630861,https://static.inaturalist.org/photos/13148813/medium.jpeg?1517066123,,1,"Charlestown, RI, USA",41.36181776,-71.70139543,Dotted-stalked Suillus,Suillus granulatus,179065
9630967,1/26/18,2018-01-26 19:09:28 UTC,5179,leptonia,2020-06-14 06:18:01 UTC,https://www.inaturalist.org/observations/9630967,https://static.inaturalist.org/photos/13149003/medium.jpg?1517067132,,2,"4600 Graham Hill Rd, Felton, CA, US",37.044025,-122.0510778,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
9631025,1/26/18,2018-01-26 16:41:22 UTC,5179,leptonia,2020-06-14 06:32:31 UTC,https://www.inaturalist.org/observations/9631025,https://static.inaturalist.org/photos/13149075/medium.jpg?1517067398,,3,"University of California Santa Cruz - Stevenson College, Santa Cruz, CA, US",36.98986167,-122.0674583,Suillus caerulescens,Suillus caerulescens,63505
9631181,1/26/18,2018-01-26 22:59:35 UTC,746228,chehalumche,2018-01-28 16:01:10 UTC,https://www.inaturalist.org/observations/9631181,https://static.inaturalist.org/photos/13149421/medium.jpg?1517069012,"Growing in a line outward from Monterey pine, largest/oldest closest to tree.",1,"150 Crest Dr, Watsonville, CA, US",36.91792167,-121.8470783,Suillus pungens,Suillus pungens,118158
9636498,1/27/18,2018-01-28 00:20:57 UTC,377640,nomadst,2018-02-27 16:22:42 UTC,https://www.inaturalist.org/observations/9636498,https://static.inaturalist.org/photos/13158569/medium.jpg?1517098863,,2,"323 Columbus St, Half Moon Bay, CA, US",37.50617464,-122.4757058,Suillus caerulescens,Suillus caerulescens,63505
9636520,1/27/18,2018-01-28 00:15:14 UTC,369566,mscharer,2018-02-27 16:20:00 UTC,https://www.inaturalist.org/observations/9636520,https://static.inaturalist.org/photos/13158643/medium.jpeg?1517098976,,2,"Coolidge Dr, Santa Cruz, CA 95064, USA",36.99670962,-122.0501404,Suillus caerulescens,Suillus caerulescens,63505
9636829,1/27/18,2018-01-28 00:18:29 UTC,607649,mssherman,2018-09-07 04:18:06 UTC,https://www.inaturalist.org/observations/9636829,https://static.inaturalist.org/photos/13165498/medium.jpg?1517119794,,2,"Point Reyes National Seashore, Inverness, CA, US",38.0969695,-122.8824917,Poor Man's Slippery Jack,Suillus fuscotomentosus,118162
9640821,1/27/18,2018-01-27 18:12:15 UTC,170354,pdvmushroom,2020-06-11 04:11:35 UTC,https://www.inaturalist.org/observations/9640821,https://static.inaturalist.org/photos/13166277/medium.jpg?1517124385,,3,"Jackson Demonstration State Forest, Mendocino County, US-CA, US",39.31088184,-123.7598737,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
9659286,1/29/18,2018-01-29 20:41:00 UTC,755501,jeggers3,2018-01-29 23:22:35 UTC,https://www.inaturalist.org/observations/9659286,https://static.inaturalist.org/photos/13197046/medium.jpeg?1517258485,"Spore print of Suillus pungens, 1.5 days after collection",1,Jasper Ridge Preserve (near Leonard's bridge),37.400732,-122.240455,Suillus pungens,Suillus pungens,118158
9659287,1/27/18,2018-01-27 18:01:00 UTC,755501,jeggers3,2018-01-29 21:52:08 UTC,https://www.inaturalist.org/observations/9659287,https://static.inaturalist.org/photos/13197047/medium.jpeg?1517258487,Parasitic fungi growing on/near the base of S. pungens ,1,Jasper Ridge (near Leonard's bridge),37.400732,-122.240455,Suillus pungens,Suillus pungens,118158
9659288,1/27/18,2018-01-27 17:59:00 UTC,755501,jeggers3,2018-01-29 21:52:12 UTC,https://www.inaturalist.org/observations/9659288,https://static.inaturalist.org/photos/13197051/medium.jpeg?1517258490,Suillus pungens in the ground before collection- mixed leaf litter and pine needles,1,Jasper Ridge (near Leonard's bridge),37.400732,-122.240455,Suillus pungens,Suillus pungens,118158
9659599,1/27/18,,755501,jeggers3,2018-01-29 21:58:07 UTC,https://www.inaturalist.org/observations/9659599,https://static.inaturalist.org/photos/13197733/medium.jpeg?1517260808,,2,Jasper Ridge Biological Preserve,37.400732,-122.240455,Suillus pungens,Suillus pungens,118158
9660495,9/13/17,2017-09-13 18:27:00 UTC,12158,erikamitchell,2018-02-08 20:05:45 UTC,https://www.inaturalist.org/observations/9660495,https://static.inaturalist.org/photos/13198552/medium.jpg?1517262599,,1,"Washington, Vermont, United States",44.451965,-72.32608,Dotted-stalked Suillus,Suillus granulatus,179065
9661870,1/29/18,2018-01-30 00:08:06 UTC,369566,mscharer,2018-09-02 18:54:48 UTC,https://www.inaturalist.org/observations/9661870,https://static.inaturalist.org/photos/13201522/medium.jpeg?1517270970,Found under pine,2,"Porter Service Rd, Santa Cruz, CA 95064, USA",36.99381981,-122.0664165,Suillus pungens,Suillus pungens,118158
9676387,1/29/18,2018-01-29 19:57:38 UTC,295807,adambryant,2018-02-27 16:22:19 UTC,https://www.inaturalist.org/observations/9676387,https://static.inaturalist.org/photos/13224957/medium.jpg?1517367381,"Pores staining brown, stipe staining blue",2,"828–1324 Panoramic Hwy, Mill Valley, CA, US",37.91508667,-122.5820383,Suillus caerulescens,Suillus caerulescens,63505
9677130,1/30/18,2018-01-31 00:44:04 UTC,60643,newtpatrol,2018-02-27 16:22:00 UTC,https://www.inaturalist.org/observations/9677130,https://static.inaturalist.org/photos/13226314/medium.jpg?1517372100,Didn't bruise blue during the few minutes I was there. No strong or interesting odor. ,4,"Santa Cruz, California, United States",37.09945411,-121.8987811,Suillus caerulescens,Suillus caerulescens,63505
9682762,1/31/18,2018-01-31 19:59:07 UTC,753689,leah62,2018-02-27 16:21:44 UTC,https://www.inaturalist.org/observations/9682762,https://static.inaturalist.org/photos/13236679/medium.jpg?1517428805,,3,"University of California Santa Cruz, Santa Cruz, CA, US",36.99678824,-122.0582938,Suillus caerulescens,Suillus caerulescens,63505
9686687,1/31/18,2018-01-31 23:12:33 UTC,389008,michele_my_belle,2018-02-01 22:38:45 UTC,https://www.inaturalist.org/observations/9686687,https://static.inaturalist.org/photos/13243878/medium.jpg?1517447060,,1,"7–13 Belvedere Ave, Richmond, CA, US",37.91809667,-122.3823,Suillus pungens,Suillus pungens,118158
9688373,1/28/18,2018-01-28 22:10:23 UTC,24754,dgreenberger,2018-02-01 05:58:51 UTC,https://www.inaturalist.org/observations/9688373,https://static.inaturalist.org/photos/13246712/medium.jpeg?1517454524,,1,"Maiden Ln, Columbia, CA 95310, USA",38.03235626,-120.4021301,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
9690361,1/2/16,2016-01-02 19:53:00 UTC,438206,miscellaneous_obs,2018-02-27 16:21:35 UTC,https://www.inaturalist.org/observations/9690361,https://static.inaturalist.org/photos/13249275/medium.jpg?1517462917,,3,"16055 Sanborn Rd, Saratoga, CA 95070, USA",37.235352,-122.06272,Suillus caerulescens,Suillus caerulescens,63505
9703715,2/1/18,2018-02-01 20:40:17 UTC,398213,ocean_beach_goth,2018-02-02 17:23:05 UTC,https://www.inaturalist.org/observations/9703715,https://static.inaturalist.org/photos/13271696/medium.jpg?1517587521,"Under a small oak in grassy, springy turf. Sweet/citrus odor",2,"Golden Gate Park, San Francisco, CA, US",37.76781333,-122.4877383,Suillus pungens,Suillus pungens,118158
9703721,2/1/18,2018-02-01 20:39:10 UTC,398213,ocean_beach_goth,2018-02-02 16:54:39 UTC,https://www.inaturalist.org/observations/9703721,https://static.inaturalist.org/photos/13271712/medium.jpg?1517587600,"Under oaks in springy, grassy turf. Sweetish/citrus odor",2,"Golden Gate Park, San Francisco, CA, US",37.76777167,-122.48455,Suillus pungens,Suillus pungens,118158
9704951,2/2/18,2018-02-02 18:40:31 UTC,752234,calikatbird,2018-02-03 16:46:20 UTC,https://www.inaturalist.org/observations/9704951,https://static.inaturalist.org/photos/13273789/medium.jpg?1517596955,,1,"2800 Marlborough Ln, Cambria, CA, US",35.55428147,-121.0917054,Blue-staining Slippery Jack,Suillus tomentosus,118157
9712539,2/2/18,2018-02-02 22:39:55 UTC,179103,catchang,2018-02-03 06:25:02 UTC,https://www.inaturalist.org/observations/9712539,https://static.inaturalist.org/photos/13282992/medium.jpg?1517630290,Slim pickin’s,1,"E Ridge Trl, Orinda, CA, US",37.82952833,-122.1756967,Suillus pungens,Suillus pungens,118158
9715363,11/11/17,2017-11-11 18:16:31 UTC,755264,williammay1972,2018-04-10 00:56:50 UTC,https://www.inaturalist.org/observations/9715363,https://static.inaturalist.org/photos/13287511/medium.jpg?1517663717,Under pine. A bit frozen.,2,"Catskill Park, Hurley, NY, US",41.96385333,-74.1662445,Suillus subaureus,Suillus subaureus,499664
9715995,12/23/17,2017-12-23 14:40:00 UTC,516166,flowntheloop,2018-06-06 18:01:03 UTC,https://www.inaturalist.org/observations/9715995,https://static.inaturalist.org/photos/13288320/medium.jpeg?1517669155,"Habitat/Location: At the edge of a primarily pine forest in Northeast Alabama (Cherokee County), US.

Pores: Pale yellow with a deep tube layer. Does not immediately bruise when cut. Dark brown areas from bruising (or age?)

Stipe: pale yellow, no major ornamentation, VERY short and tapered.

Cap: Large (around 10 cm). Planar to slightly depressed with wavy edges. Surface is slimy and damp. Flesh beneath is white to pale yellow and does not bruise heavily when cut. (Maybe some VERY light blueing near the top, near the cap? see the last photo)

Spore print color: Hard to acquire, light brown residue present",3,"Etowah County, AL, USA",34.1696,-85.8756,Short-stalked Suillus,Suillus brevipes,63496
9724735,1/19/18,2018-01-19 21:26:57 UTC,168440,bcharles,2018-03-04 14:57:32 UTC,https://www.inaturalist.org/observations/9724735,https://static.inaturalist.org/photos/13303487/medium.jpeg?1517718830,,2,"Wildcat Canyon Pkwy, Richmond, CA, USA",37.94410998,-122.3052204,Suillus pungens,Suillus pungens,118158
9726503,2/3/18,2018-02-03 21:13:56 UTC,5179,leptonia,2020-06-14 06:32:37 UTC,https://www.inaturalist.org/observations/9726503,https://static.inaturalist.org/photos/13306476/medium.jpg?1517733394,,3,"333 Golf Club Dr, Santa Cruz, CA, US",37.00331388,-122.0474695,Western Painted Suillus,Suillus lakei,118159
9726555,2/3/18,2018-02-03 20:28:58 UTC,5179,leptonia,2020-06-14 06:32:29 UTC,https://www.inaturalist.org/observations/9726555,https://static.inaturalist.org/photos/13306562/medium.jpg?1517733833,,3,"333 Golf Club Dr, Santa Cruz, CA, US",36.99857,-122.0492695,Suillus caerulescens,Suillus caerulescens,63505
9727589,8/27/17,2017-08-27 18:33:57 UTC,755264,williammay1972,2018-05-29 13:16:23 UTC,https://www.inaturalist.org/observations/9727589,https://static.inaturalist.org/photos/13308340/medium.jpg?1517749618,,1,"Ellenville, NY  12428, Wawarsing, NY, US",41.67579167,-74.416245,Dotted-stalked Suillus,Suillus granulatus,179065
9729056,11/21/12,2012-11-21 08:45:00 UTC,5179,leptonia,2020-06-14 06:32:27 UTC,https://www.inaturalist.org/observations/9729056,https://static.inaturalist.org/photos/13310739/medium.jpg?1517761686,,2,"Santa Cruz County, CA, USA",37.01728844,-122.0744562,Slippery Jack,Suillus luteus,53488
9729616,12/30/17,2017-12-31 00:47:00 UTC,20270,lorri-gong,2018-02-05 05:38:02 UTC,https://www.inaturalist.org/observations/9729616,https://static.inaturalist.org/photos/13311898/medium.jpeg?1517765731,,1,"Marin County, CA, USA",38.02881667,-122.8825861,Suillus pungens,Suillus pungens,118158
9729726,11/25/17,2017-11-25 23:12:00 UTC,20270,lorri-gong,2018-02-27 15:25:56 UTC,https://www.inaturalist.org/observations/9729726,https://static.inaturalist.org/photos/13312140/medium.jpeg?1517766452,,2,"Ben Johnson Trail, Mill Valley, CA 94941, USA",37.9013089,-122.589593,Suillus caerulescens,Suillus caerulescens,63505
9733825,1/27/18,,758859,dariaclark,2018-02-05 00:27:30 UTC,https://www.inaturalist.org/observations/9733825,https://static.inaturalist.org/photos/13319944/medium.jpeg?1517785851,,1,Jasper Ridge Biological Preserve,37.4013,-122.24198,Suillus pungens,Suillus pungens,118158
9734366,2/4/18,2018-02-04 19:43:24 UTC,16101,dpom,2018-02-05 05:34:19 UTC,https://www.inaturalist.org/observations/9734366,https://static.inaturalist.org/photos/13320943/medium.jpg?1517788826,Grassy path. No staining on broken sections. ,1,"Gossamer Ave, Redwood City, CA, US",37.54525833,-122.239495,Suillus pungens,Suillus pungens,118158
9734379,2/4/18,2018-02-04 20:39:44 UTC,738676,will_k,2018-02-05 05:34:09 UTC,https://www.inaturalist.org/observations/9734379,https://static.inaturalist.org/photos/13320972/medium.jpg?1517788955,,1,"San Simeon Beach State Park, Cambria, CA, US",35.59588667,-121.1144472,Suillus pungens,Suillus pungens,118158
9736124,2/4/18,2018-02-04 21:25:00 UTC,749774,sherri14,2018-02-05 05:39:11 UTC,https://www.inaturalist.org/observations/9736124,https://static.inaturalist.org/photos/13323904/medium.jpg?1517798227,Pondo pine,1,"Plumas National Forest, Berry Creek, CA, US",39.72292,-121.313705,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
9737038,2/3/18,2018-02-03 20:12:05 UTC,382232,gerrymcchesney,2018-02-27 15:25:57 UTC,https://www.inaturalist.org/observations/9737038,https://static.inaturalist.org/photos/13325699/medium.jpg?1517803981,,3,"Forest of Nisene Marks St Park, Aptos, CA, US",37.01446112,-121.911545,Suillus caerulescens,Suillus caerulescens,63505
9748245,8/1/17,2017-08-01 18:39:57 UTC,759602,lc1234,2018-09-30 20:00:24 UTC,https://www.inaturalist.org/observations/9748245,https://static.inaturalist.org/photos/13344793/medium.jpg?1517887796,,1,"Algonquin Provincial Park, , ON, CA",45.86792833,-77.71961167,Painted Suillus,Suillus spraguei,782231
9748614,2/5/18,2018-02-05 19:11:10 UTC,5179,leptonia,2020-06-14 06:32:19 UTC,https://www.inaturalist.org/observations/9748614,https://static.inaturalist.org/photos/13345201/medium.jpg?1517889502,,3,"University of California Santa Cruz, Santa Cruz, CA, US",36.99827167,-122.0570138,Suillus caerulescens,Suillus caerulescens,63505
9748623,2/5/18,2018-02-05 19:09:09 UTC,5179,leptonia,2020-06-14 05:02:11 UTC,https://www.inaturalist.org/observations/9748623,https://static.inaturalist.org/photos/13345209/medium.jpg?1517889518,,3,"University of California Santa Cruz, Santa Cruz, CA, US",36.99807833,-122.057275,Suillus caerulescens,Suillus caerulescens,63505
9749463,1/27/18,2018-01-27 18:31:27 UTC,749675,drgojo,2018-02-06 16:48:28 UTC,https://www.inaturalist.org/observations/9749463,https://static.inaturalist.org/photos/13346797/medium.jpg?1517894853,,1,"Reserva biológica de Jasper Ridge, Woodside, CA, US",37.40103,-122.2405033,Suillus pungens,Suillus pungens,118158
9750148,1/27/18,2018-01-27 18:26:09 UTC,372044,mollermass,2018-03-04 14:57:41 UTC,https://www.inaturalist.org/observations/9750148,https://static.inaturalist.org/photos/13348429/medium.jpg?1517903272,,3,"Jasper Ridge Biological Preserve, Woodside, CA, US",37.40093833,-122.24035,Suillus pungens,Suillus pungens,118158
9754510,1/27/18,,759090,hye0214,2018-02-06 21:12:11 UTC,https://www.inaturalist.org/observations/9754510,https://static.inaturalist.org/photos/13355832/medium.jpg?1517949685,,1,jasper ridge preserve,37.406066,-122.244598,Suillus pungens,Suillus pungens,118158
9758900,2/1/18,2018-02-02 02:31:00 UTC,295807,adambryant,2018-02-10 15:48:26 UTC,https://www.inaturalist.org/observations/9758900,https://static.inaturalist.org/photos/13362994/medium.jpg?1517974115,,3,"Sonoma County, CA, USA",38.55961667,-123.3152472,Blue-staining Slippery Jack,Suillus tomentosus,118157
9765779,2/7/18,2018-02-07 20:49:13 UTC,61883,cae1,2018-02-08 15:37:29 UTC,https://www.inaturalist.org/observations/9765779,https://static.inaturalist.org/photos/13375184/medium.jpg?1518041458,,1,"1001 Old Rock Rd, Yankeetown, FL, US",29.02846512,-82.72571885,Slippery Jack,Suillus luteus,53488
9782054,8/27/17,2017-08-27 19:51:00 UTC,398340,tombigelow,2019-03-11 04:08:57 UTC,https://www.inaturalist.org/observations/9782054,https://static.inaturalist.org/photos/13390726/medium.jpg?1518112362,Suillus spraguei & S. americanus,2,"Stokes State Forest, Branchville, NJ, United States",41.2386734,-74.73687887,Painted Suillus,Suillus spraguei,782231
9784539,9/4/14,2014-09-04 22:46:00 UTC,398340,tombigelow,2019-03-11 04:08:35 UTC,https://www.inaturalist.org/observations/9784539,https://static.inaturalist.org/photos/13394916/medium.jpg?1518128824,,2,"Superior Hiking Trail, Finland, MN 55603, United States",47.42993082,-91.22689605,Chicken Fat Mushroom,Suillus americanus,125716
9785277,2/7/18,2018-02-07 23:02:23 UTC,442780,mikhael,2018-02-10 03:39:04 UTC,https://www.inaturalist.org/observations/9785277,https://static.inaturalist.org/photos/13396330/medium.jpg?1518134186,,2,"Point Reyes National Seashore, Point Reyes Station, CA, US",37.92754117,-122.7367257,Suillus caerulescens,Suillus caerulescens,63505
9807363,8/25/17,2017-08-25 13:53:00 UTC,392297,rfkmack08,2018-10-01 18:37:15 UTC,https://www.inaturalist.org/observations/9807363,https://static.inaturalist.org/photos/13419845/medium.jpg?1518239181,,1,"Hanover, NH, USA",43.68001111,-72.25034444,Painted Suillus,Suillus spraguei,782231
9813103,2/8/18,2018-02-08 21:00:00 UTC,255711,billrod9,2018-03-06 06:14:44 UTC,https://www.inaturalist.org/observations/9813103,https://static.inaturalist.org/photos/13429803/medium.jpeg?1518291160,In coastal sand dunes. Nearest beach pine was about 50 yards away. ,1,"Arcata, CA 95521, USA",40.84589977,-124.1725012,Short-stalked Suillus,Suillus brevipes,63496
9818069,2/10/18,2018-02-10 21:13:36 UTC,732799,panadora,2018-02-11 07:42:28 UTC,https://www.inaturalist.org/observations/9818069,https://static.inaturalist.org/photos/13438487/medium.jpg?1518317331,,1,"15200–15286 Top of the Hill Rd, Los Gatos, CA, US",37.21958667,-121.9360883,Suillus pungens,Suillus pungens,118158
9822922,2/10/18,2018-02-10 18:21:41 UTC,170354,pdvmushroom,2020-06-11 03:55:59 UTC,https://www.inaturalist.org/observations/9822922,https://static.inaturalist.org/photos/13446828/medium.jpg?1518365370,,2,"Santa Clara County, US-CA, US",37.27132826,-122.0875164,Western Painted Suillus,Suillus lakei,118159
9823593,8/27/17,2017-08-27 18:33:57 UTC,755264,williammay1972,2018-04-10 00:39:30 UTC,https://www.inaturalist.org/observations/9823593,https://static.inaturalist.org/photos/13447954/medium.jpg?1518369354,,2,"Ellenville, NY  12428, Wawarsing, NY, US",41.67579167,-74.416245,Dotted-stalked Suillus,Suillus granulatus,179065
9834177,9/26/08,2008-09-26 20:52:00 UTC,14812,gwark,2020-06-15 20:58:12 UTC,https://www.inaturalist.org/observations/9834177,https://static.inaturalist.org/photos/13467145/medium.jpg?1518423233, growing under Shore Pine (Pinus contorta) and Western Hemlock (Tsuga heterophylla) beside Lower Gavan Trail.,2,"Sitka, AK, USA",57.05864494,-135.3281093,Suillus umbonatus,Suillus umbonatus,118161
9834880,2/11/18,2018-02-11 23:07:47 UTC,25480,coffearobusta42,2018-02-12 21:42:49 UTC,https://www.inaturalist.org/observations/9834880,https://static.inaturalist.org/photos/13468293/medium.jpeg?1518441903,,2,"Drakes View Trail, Inverness, CA 94937, USA",38.05608749,-122.8660202,Suillus pungens,Suillus pungens,118158
9848903,10/1/15,2015-10-01 17:16:00 UTC,398340,tombigelow,2019-03-11 04:07:05 UTC,https://www.inaturalist.org/observations/9848903,https://static.inaturalist.org/photos/13489030/medium.jpg?1518544487,,1,"North Haven, ME, USA",44.15707212,-68.8108626,Peppery Bolete,Chalciporus piperatus,147354
9863415,2/14/18,2018-02-14 19:25:58 UTC,429851,carolinekb,2018-02-15 05:32:50 UTC,https://www.inaturalist.org/observations/9863415,https://static.inaturalist.org/photos/13513331/medium.jpg?1518660796,,2,"University of California Santa Cruz, Santa Cruz, CA, US",37.00238656,-122.0631433,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
9864138,2/14/18,2018-02-14 22:28:44 UTC,293881,jenniferlchandler,2018-02-27 16:21:09 UTC,https://www.inaturalist.org/observations/9864138,https://static.inaturalist.org/photos/13514850/medium.jpg?1518665798,,2,"Occidental, CA  95465, Occidental, CA, US",38.43016333,-123.0190667,Suillus caerulescens,Suillus caerulescens,63505
9866047,9/16/08,2008-09-16 21:39:00 UTC,14812,gwark,2020-06-15 20:58:02 UTC,https://www.inaturalist.org/observations/9866047,https://static.inaturalist.org/photos/13517835/medium.jpg?1518680617,growing in lawn under Shore Pine (Pinus contorta) near the front of BJ McGillis gymnasium on Japonski Island.,2,"Sitka, AK, USA",57.05305542,-135.3527856,Short-stalked Suillus,Suillus brevipes,63496
9872365,10/7/16,2016-10-07 16:37:00 UTC,398340,tombigelow,2019-03-11 04:06:23 UTC,https://www.inaturalist.org/observations/9872365,https://static.inaturalist.org/photos/13528854/medium.jpg?1518733673,,2,"North Haven, ME, USA",44.16484388,-68.84190917,Larch Bolete,Suillus grevillei,147277
9874118,10/8/16,2016-10-08 16:41:00 UTC,398340,tombigelow,2019-03-11 04:06:11 UTC,https://www.inaturalist.org/observations/9874118,https://static.inaturalist.org/photos/13531435/medium.jpg?1518741486,,2,"North Haven, ME, USA",44.14142738,-68.90923262,Peppery Bolete,Chalciporus piperatus,147354
9879114,6/21/14,2014-06-21 20:29:00 UTC,398340,tombigelow,2019-03-11 04:05:37 UTC,https://www.inaturalist.org/observations/9879114,https://static.inaturalist.org/photos/13540540/medium.jpg?1518789035,,2,"Sterling Forest State Park, Tuxedo Park, NY, United States",41.21695137,-74.25453186,Painted Suillus,Suillus spraguei,782231
9887239,9/26/12,2012-09-26 16:37:00 UTC,398340,tombigelow,2019-03-11 04:04:28 UTC,https://www.inaturalist.org/observations/9887239,https://static.inaturalist.org/photos/13553884/medium.jpg?1518836094,,2,"Robinson Woods, Shore Road, Cape Elizabeth, ME, United States",43.61235038,-70.2196312,Painted Suillus,Suillus spraguei,782231
9890989,5/23/15,2015-05-23 17:34:00 UTC,398340,tombigelow,2018-04-09 03:05:41 UTC,https://www.inaturalist.org/observations/9890989,https://static.inaturalist.org/photos/13560173/medium.jpg?1518875699,,2,"Clarence Fahnestock State Park, Putnam Valley, NY, United States",41.43006299,-73.8487587,Dotted-stalked Suillus,Suillus granulatus,179065
9900860,2/17/18,2018-02-17 22:49:04 UTC,442780,mikhael,2018-03-11 01:46:22 UTC,https://www.inaturalist.org/observations/9900860,https://static.inaturalist.org/photos/13576448/medium.jpg?1518921600,,1,"Salt Point State Park, Jenner, CA, US",38.57037,-123.31932,Blue-staining Slippery Jack,Suillus tomentosus,118157
9913943,2/18/18,2018-02-18 16:54:05 UTC,170354,pdvmushroom,2020-06-11 03:36:47 UTC,https://www.inaturalist.org/observations/9913943,https://static.inaturalist.org/photos/13598557/medium.jpg?1519002258,,2,"Fort Ord Habitat Management parcels, Monterey County, US-CA, US",36.65190829,-121.7441462,Suillus pungens,Suillus pungens,118158
9914134,2/18/18,2018-02-18 17:37:44 UTC,170354,pdvmushroom,2020-06-11 04:04:50 UTC,https://www.inaturalist.org/observations/9914134,https://static.inaturalist.org/photos/13604363/medium.jpg?1519019388,,2,"Fort Ord Habitat Management parcels, Monterey County, US-CA, US",36.65112718,-121.7432214,Suillus pungens,Suillus pungens,118158
9917445,2/18/18,2018-02-19 05:21:59 UTC,442780,mikhael,2018-02-19 06:11:44 UTC,https://www.inaturalist.org/observations/9917445,https://static.inaturalist.org/photos/13604407/medium.jpg?1519019694,,1,"Salt Point State Park, Jenner, CA, US",38.57028994,-123.3178661,Blue-staining Slippery Jack,Suillus tomentosus,118157
9940464,2/20/18,2018-02-20 17:49:10 UTC,768948,krisphilbin,2018-03-20 03:43:40 UTC,https://www.inaturalist.org/observations/9940464,https://static.inaturalist.org/photos/13642940/medium.jpeg?1519175570,"Suillus fuscotomentosus

Angular pores, squamulous stipe w/ light orange flesh.
Flesh pinkish under KOH. Cap black under KOH.",2,"San Luis Obispo County, US-CA, US",35.4753943,-121.1359688,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
9941862,7/7/17,2017-07-07 20:11:00 UTC,31792,aaroncarlson,2018-09-30 20:00:27 UTC,https://www.inaturalist.org/observations/9941862,https://static.inaturalist.org/photos/13645275/medium.jpg?1519183158,,1,"Oconto County, WI, USA",45.263839,-88.550532,Painted Suillus,Suillus spraguei,782231
